XID,Product_Name,Product_Number,Product_URL,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Product_IsHazmat,Product_IsCloseOut,Description,Summary,Prod_Image,Catalog_Information,Product_Type,Category,DoNotUse_ASI_Categories,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Free_Shipping,Comp_Cert,Product_Data_Sheet,Prop65Applicable,Prop65Warnings,Prop65Chemicals,Prop65AdditionalInfo,Safety_Warnings,Additional_Info,Distributor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Sequence,Currency,Always_Free_Setup,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,IsHazmat,IsCloseOut,Related_Products,Distributor_View_Only,Carrier_Information,Item_Weight,Warranty,Battery,Market_Segment,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,DoNotUse_Workflow_Status_Reason,Operation,Product_Effective_Date,Product_End_Date,Last_Updated_Date
,Sticky Memo Cube,AD0159,https://images14.fotki.com/v1683/photos/2/4164902/16544122/AD0159-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. It will be a great thing for daily use. The memo cube is made of 80 gsm paper. It has 750 pages which can use for a long time. The size can be customized. Printing your logos and brands on the cube will be a great promotional gift for offices and school. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Sticky Memo Cube,,,"Toys, Games, & Novelties","LETTERHEAD & STATIONERY,Memo Pads-Self-Stick Note Pads",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Paper ,Other,2.95 " x 2.95 " x 2.95 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,100,500,1000,3000,5000,,,,,,5.78,5.12,4.75,4.32,3.75,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,"1 color and 1 location imprint, shipping by Sea over 100 pieces ",,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Plastic Keychain Whistle,AD0160,https://images20.fotki.com/v1638/photos/2/4164902/16544122/AD0160-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. The whistle is made of plastic. They are in multiple colors. Suitable for training, gyms and sports activities, especially football games. It can also be used in survival training or in emergency. Your brand and logo are welcomed. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Plastic Keychain Whistle,,,Tools & Hardware,Key Chains-With Flashlight and/or Whistle,, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Plastic ,Other,2.36 " x 0.98 " x 0.69 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,1000,3000,5000,8000,10000,30000,50000,,,,1.207,0.985,0.952,0.914,0.843,0.732,0.417,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,Shipping by Sea over 2000 pieces ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Roll up Picnic Mat,AD0161,https://images12.fotki.com/v1686/photos/2/4164902/16544122/AD0161-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. The picnic mat is made of Oxford fabric, lightweight, durable and washable. With a PVC layer inside, the mat is waterproof. It is foldable, easy to take. Great for picnic, camping or hiking. Your brand and logo are welcomed. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Roll up Picnic Mat,,,Home & Garden,"BLANKETS,Mats-General",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Pvc ,Other,59.01 " x 39.37 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,500,1000,2000,3000,5000,8000,10000,,,,13.574,8.382,8.265,8.129,8.014,7.772,7.421,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,Shipping by Sea over 1000 pieces ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PVC Clear Cosmetic Pouch Bag,AD0162,https://images15.fotki.com/v1685/photos/2/4164902/16544122/AD0162-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. This clear cosmetic bag will be a great storage bag with your brand and logo. Made of PVC material, the cosmetic bag is waterproof and durable. With a woven handle on the top, it is easy to be carried. The top zipper designed will keep your cosmetics, beauty tools and other personal belongings safe. Great for small things storage at home or outdoors. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",PVC Clear Cosmetic Pouch Bag,,,Bags & Luggage,"Bags-Resealable/Reclosable,COSMETIC BAGS",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Canvas ,Other,8.27 " x 5.9 " x 3.54 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,500,1000,3000,5000,8000,10000,,,,,5.261,5.085,3.982,3.857,3.708,3.527,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,1 color and 1 location imprint ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Triangle Sticky Memo Pad,AD0163,https://images49.fotki.com/v1679/photos/2/4164902/16544122/AD0163-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. The sticky memo is made of 80 gsm paper, great for daily use. It has 4 triangle memo pads in different colors. Printing your logos and brands on the phone holder will be a great promotional gift for staffs in office and for students at school. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Triangle Sticky Memo Pad,,,"School, Office, & Craft Supplies","LETTERHEAD & STATIONERY,Memo Pads-Self-Stick Note Pads",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Paper ,Other,4.13 " x 3.54 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,500,1000,2000,3000,5000,8000,10000,50000,,,1.663,1.378,1.223,1.125,1.024,0.993,0.787,0.387,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,"1 color and 1 location imprint, shipping by Sea over 1000 pieces ",,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Children Cape,AD0164,https://images34.fotki.com/v1681/photos/2/4164902/16544122/AD0164-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. The cape is made of satin fabric, soft and comfortable. Children can dress up their favorite characters, suitable for festivals, holidays, parties and Drama performance. Color and size can be customized. Your brand and logo are welcomed. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Children Cape,,,"Baby, Toddler, & Child Items","DECORATIONS,PERFORMANCE APPAREL",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Satin Fabric ,Other,27.5 " x 27.5 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,500,1000,2000,3000,5000,8000,10000,30000,,,2.724,2.553,2.262,2.037,1.998,1.942,1.725,1.532,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,Shipping by Sea over 1000 pieces ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Quartz Facial Roller Massager,AD0165,https://images20.fotki.com/v1684/photos/2/4164902/16544122/AD0165-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. Made of quartz, cooling and smooth touch. It could stimulate circulation, relieving muscle tension and reducing facial edema and firm your skin. Use with serum, cream, essential oils and facial mask will be better. Best gifts for ladies. Multiple colors available. Your brand and logo are welcomed. Price is for one piece. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Quartz Facial Roller Massager,,,Tools & Hardware,"Beauty Aids-General,MASSAGERS",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Quartz ,Other,2.16 " x 5.51 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,300,800,1000,3000,5000,10000,,,,,11.255,10.876,7.832,7.685,7.537,6.582,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,Shipping by Sea over 800pc ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Baseball Mesh Cap,AD0166,https://images20.fotki.com/v1684/photos/2/4164902/16544122/AD0166-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. Being made of polyester, EVA and mesh, the cap is breathable and lightweight. It will be good for you when you're out for travel, hiking, climbing and some outdoor activities. Available in multiple colors, good for outdoor events, trade shows, sports teams, school stores, gift shops. Custom logos are available. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Baseball Mesh Cap,,,"Sports, Fitness, & Outdoors","Caps & Hats-Beanie,Caps & Hats-General",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Polyester ,Other,23 " x 7.48 " x 4.72 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,100,500,1000,3000,5000,,,,,,4.471,4.314,4.214,4.057,3.943,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,1 color and 1 location imprint ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Non-woven Cooler Tote Bag,AD0167,https://images14.fotki.com/v1683/photos/2/4164902/16544122/AD0167-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. Being made of 80 Gram Non-Woven and Coated Water-Resistant Polypropylene, the tote bag is light weight and waterproof. It has the sturdy handles and zipper on the top, foil laminated PE foam Insulation, keeping the food warm and keepig the fruit fresh. Your brands and logos are welcomed. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Non-woven Cooler Tote Bag,,,Bags & Luggage,"Bags-Food,Tote Bags-Non Woven",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Non-Woven ,Other,13 " x 8 " x 14 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,500,1000,3000,8000,12000,,,,,,3.482,2.953,2.856,2.633,2.528,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,1 color and 1 location imprint ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27 oz. Fruit Infuser Sport Bottle,AD0168,,,,,,Unspecified ,,"Come and see our amazing products. This BPA free bottle is made of Tritan plastic. The capacity of this bottle is 27 oz. It is easy to take for outdoor events with a handle. There is an infuser fruit holder in it, just putting fruit in the bottle, the water will be more tasty. Many colors can be chosen. Your brands and logos are welcomed. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",27 oz. Fruit Infuser Sport Bottle,,,Drinkware,"Bottles-Sport Type,Cups-Plastic",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Tritan ,Other,27 oz , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,300,800,1500,3000,5000,10000,,,,,5.75,4.63,3.23,3.06,2.87,2.08,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,"1 color and 1 location imprint, over 300 pieces shipping by Sea ",,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Wooden Beach Racket,AD0169,https://images12.fotki.com/v1686/photos/2/4164902/16544122/AD0169-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. They made of hard, high-quality, medium density fiberboard with an anti-slip handles for a tight grip. They come in pairs packed in a mesh bag with a ball, so recipients can immediately enjoy their day as soon as they hit the shore. Ensure that your clients have fun under the sun with these beach bats! Custom logo available. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Wooden Beach Racket,,,"Sports, Fitness, & Outdoors","BALLS,BEACH BALLS",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Eva ,Other,13 " x 7 1/2 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,500,1000,2000,3000,5000,10000,,,,,4.25,3.85,2.12,1.98,1.82,1.52,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,"1 color and 1 location imprint, shipping by Sea ",,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-in -1 Letter Opener,AD0170,https://images46.fotki.com/v1682/photos/2/4164902/16544122/AD0170-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. The letter opener is made of PS, durable and easy to take. It features a letter opener which can open the envelope and a card holder which can hold business, name cards. The letter opener will be a great promotional gift for staffs in offices and students in schools. Your brand and logo are welcomed. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",2-in -1 Letter Opener,,,Tools & Hardware,"BUSINESS CARD HOLDERS,Letter Openers-General",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Plastic ,Other,3.86 " x 3.23 " x 0.24 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,1000,2000,3000,5000,8000,10000,30000,50000,,,1.364,1.157,0.996,0.872,0.806,0.784,0.763,0.561,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,shipping by Sea over 2000 pieces ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Unisex Cotton Baby Feeding Bib,AD0171,https://images15.fotki.com/v1685/photos/2/4164902/16544122/AD0171-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. The bib is made of cotton and, soft to wear and easy to clean. It fits most babies with the adjustable snap-fastener. It will be a great helper for feeding the baby. Your brand and logo is available. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Unisex Cotton Baby Feeding Bib,,,"Baby, Toddler, & Child Items","BABY ITEMS,BIBS",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Cotton ,Other,11.81 " x 13 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,500,1000,3000,5000,8000,10000,50000,,,,3.452,2.872,2.526,2.365,2.159,1.875,1.243,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,"1 color and 1 location imprint, shipping by Sea over 1000 pieces ",,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
